"스트리밍/NNG","15"
"잦/VA","6"
"듯/NNB","51"
"전체/NNG","45"
"가기/NNG","23"
"세로/NNG","9"
"보기/NNG","105"
"그/MDT","92"
"후/NNG","152"
"고치/VV","51"
"세요/EFN","403"
"개편/NNG","5"
"시작/NNG","43"
"색감/NNG","2"
"쨍하/VV","1"
"눈/NNG","12"
"아프/VA","3"
"아요/EFN","671"
"눈감/VV","1"
"거나/ECE","45"
"못/MAG","143"
"쳐다보/VV","1"
"괜찮/VA","29"
"아쉽/VA","56"
"야구/NNG","12"
"게임/NNG","17"
"동시/NNG","14"
"시/NNG","95"
"경기/NNG","3"
"전환/NNG","37"
"버벅거리/VV","3"
"탭/NNG","36"
"S/OL","19"
"7/NR","24"
"FE/OL","2"
"사양/NNG","1"
"떨어지/VV","18"
"테스트/NNG","8"
"해보/VV","32"
"안드로이드/NNG","38"
"6.0/NR","4"
"1/NR","192"
"기기/NNG","63"
"WAVVE/OL","48"
"설치/NNG","129"
"스토어/NNG","11"
"아예/MAG","41"
"조차/JX","5"
"는군요/EFI","6"
"버전/NNG","43"
"얼마/NNG","14"
"라야/ECD","1"
"몰르/VV","11"
"PC/OL","33"
"통하/VV","14"
"정보/NNG","23"
"확인/NNG","65"
"접근/NNG","6"
"권한/NNG","4"
"관련/NNG","11"
"설명/NNG","16"
"권장/NNG","2"
"ㄴ다는/ETD","41"
"그런데/MAG","5"
"참고/NNG","12"
"넷플릭스/NNG","218"
"나/JC","70"
"타/NNM","31"
"OTT/OL","131"
"아무/MDT","12"
"문제없이/MAG","2"
"상황/NNG","24"
"시/XSN","19"
"자막/NNG","162"
"뜸/NNG","15"
"해제/NNG","20"
"끄/VV","46"
"틀/VV","9"
"려/ECD","64"
"자동/NNG","218"
"회/NNB","28"
"차/NNG","108"
"선택도/NNG","1"
"혼자/NNG","13"
"무용지물/NNG","1"
"하/NNB","24"
"정규/NNG","7"
"방송/NNG","148"
"VOD/OL","37"
"대부분/NNG","13"
"후퇴/NNG","3"
"기분/NNG","18"
"아니/IC","73"
"팔아먹/VV","1"
"로그인/NNG","97"
"기계/NNG","5"
"중복/NNG","4"
"잘/MAG","550"
"중간/NNG","67"
"로그/NNG","38"
"아웃/NNG","29"
"그러/VV","129"
"B/OL","4"
"깔/VV","87"
"언제/NP","10"
"ㄴ/JX","4"
"질/VV","4"
"키/NNG","17"
"아래/NNG","11"
"방향키/NNG","1"
"숫자판/NNG","1"
"문자/NNG","14"
"입력/NNG","12"
"불가능/NNG","12"
"라구요/EFN","16"
"거실/NNG","1"
"안방/NNG","1"
"둘/NR","6"
"동일/NNG","13"
"으며/ECE","7"
"자판/NNG","2"
"지요/EFN","4"
"필요/NNG","38"
"화질/NNG","143"
"돌비/NNG","3"
"애트/UN","2"
"모스/NNG","2"
"UI/OL","24"
"그지/NNG","5"
"HBO/OL","17"
"땋/VV","6"
"품질/NNG","3"
"한국/NNG","44"
"독점/NNG","15"
"공급/NNG","1"
"빡/NNG","12"
"침/NNG","5"
"비트/NNG","3"
