"나됩니다.","1"
"팝업재생으로","1"
"영상을","250"
"볼수없는데","3"
"비싼","30"
"비용을","5"
"지불하고","9"
"구독해야할지","1"
"의문입니다.","3"
"너무너무","46"
"재미","16"
"있었어유","1"
"이번","50"
"들어온","4"
"슬램덩크","1"
"감사합니다","67"
"정말정말","7"
"고맙습니다","2"
"재밌게보고있습니다","2"
"넷플릭스","1156"
"화이팅","10"
"화질도","84"
"좋고","65"
"왠만하면","5"
"좋긴한데","37"
"녹화나","1"
"캡쳐를","1"
"못하네요.","5"
"조아요","11"
"화면상","1"
"우측에는","1"
"볼륨키","1"
"넣어","21"
"달라고","5"
"좌측에는","1"
"화면","433"
"밝기가","23"
"있다.","14"
"어플","286"
"만든","18"
"수준이","12"
"그래","9"
"좌에서","1"
"우로","1"
"밀어서","4"
"감기와","1"
"되감기도","1"
"만들어서","19"
"넣어라","2"
"리뷰를","33"
"쓸","31"
"있는","342"
"공간을","2"
"만들어라","6"
"모두","48"
"만들지","7"
"않으면","21"
"탈퇴한다","3"
"애니메이션","49"
"적음","9"
"포켓몬스터","14"
"영어","90"
"버전","10"
"있으면","193"
"좋을것같아요","11"
"뒤","30"
"좀","1227"
"어떻게","418"
"해결해","27"
"주세요.","54"
"분명히","32"
"설정은","17"
"배경색","4"
"없음으로","3"
"되어","34"
"있는데","323"
"앱을","234"
"지웠다","145"
"다시","1296"
"깔고","48"
"로그아웃을","7"
"반복하고","6"
"자체","36"
"설정을","50"
"바꾸고","32"
"별별","1"
"짓을","4"
"해도","284"
"배경이","34"
"사라집니다.","18"
"화면을","77"
"가려","2"
"영상","550"
"시청에","11"
"불편함이","20"
"있으니","21"
"아니.업데이트했는데","1"
"계정이","31"
"튕겨서","13"
"들어가려는","1"
"데","25"
"들어가지는","3"
"건","94"
"뭔가요.?","2"
"장난하자는","2"
"겁니까?","20"
"운영자님","5"
"시리즈중에","1"
"하우스","6"
"오브","9"
"드래곤","5"
"올려주세요","96"
"부탁드립니다","151"
"걍","57"
"잘사용","3"
"하고","311"
"있습니다","168"
"보다가","178"
"어제부턴가","1"
"들어가자마자","9"
"튕십니다.","1"
"어떡할까요?","1"
"후","221"
"자막에","73"
"생겨서","33"
"불편함.","18"
"없앨수도없음.","1"
"업데이트하지마세요.","1"
"업데이트하고","36"
"이틀째","10"
"검은색배경이","2"
"없어졌습니다.","4"
"이상한","21"
"검정색","17"
"바가","9"
"새겨서","1"
"보기가","35"
"불편함","50"
"이런거","41"
"고쳐주면","1"
"좋을듯","12"
"결제하고","92"
"다했는데","11"
"로그인함","1"
"가입하라","2"
"하나요","19"
"이미","115"
"가입","59"
"및","51"
"결제도","25"
"다되있고","1"
"멤버쉽","60"
"진행","6"
"중인데","29"
"가입완료하라면서","1"
"이용","63"
"못하게하는거죠?","1"
"조치부탁드립니다","4"
"한국말고는","1"
"볼거","36"
"개뿔하나도","1"
"없네","29"
"돈","347"
"내고","129"
"보는건데","83"
"끊기고","69"
"지금은","64"
"접속도","51"
"해지하라는","2"
"소리죠?","1"
"챗봇상담인지","1"
"괜찮네요","9"
"이후로","73"
"스마트폰에서","8"
"앱오류가","1"
"발생합니다","14"
"8.39","1"
"버전으로","6"
"앱크래시","1"
"나서","62"
"안됨.","66"
"최악","25"
"그","261"
"시즌이","31"
"올라가면","1"
"전시즌이","1"
"없어지는","9"
"건가요?","58"
"그것좀","4"
"없애주세요.","10"
"재발요","2"
"아그리고","3"
"오소마츠상","3"
"1기","11"
"살려주세요","7"
"어제부터","97"
"열자마자","4"
"크래시","3"
"모바일로","71"
"보고","473"
"싶은데","62"
"켜지라는","1"
"넷플릭스는","122"
"안켜지고","5"
"로고화면만","4"
"뜨는데","107"
"이걸","44"
"언제쯤","28"
"고쳐주려나.","1"
"실행","52"
"자동으로","100"
"종료됩니다.","4"
"빠른","189"
"확인이","9"
"필요해요.","2"
"모바일버전에서","1"
"사용시","12"
"뒤에","45"
"칸좀","1"
"없애면","4"
"안되냐?업그레이드를","1"
"했는데","336"
"옆그레이드도","1"
"아니고","252"
"다운그레이드가","1"
"되면","67"
"돈내고","214"
"쓰고","112"
"싶겠어?","1"
"일본어","24"
"고자라","1"
"가리는건","1"
"어쩔수","7"
"없는데","100"
"그부분은","1"
"최소화","3"
"해야되는거","3"
"아니냐고.","2"
"시인성이","1"
"떨어지면","3"
"크기를","5"
"조절할수","4"
"있게","193"
"해놓던가","1"
"12년","1"
"전에","73"
"최초의","2"
"동영상","146"
"어플리케이션도","1"
"이정도는","2"
"아니야.","1"
"있어요.","63"
"콘텐츠가","65"
"3","49"
"4살","1"
"것만","22"
"나와서요.","2"
"작년까진","1"
"괜찮았는데","14"
"올해부터","2"
"초심을","2"
"잃어가네요.","1"
"일루미네이션","1"
"같은","190"
"애니는","13"
"커녕","13"
"바비의","1"
"엄지공주","1"
"이딴","18"
"나와서","60"
"새로운","65"
"콘센츠가","1"
"기대가","2"
"가질","3"
"않네요.","61"
"제발","563"
"초심","3"
"잃지","1"
"말아주세요.","2"
"진입이","4"
"안되요","196"
"자동","54"
"종료되는데","3"
"수정되는","1"
"티비로","52"
"넥플릭스","32"
"꺼져요?","2"
"열번도","1"
"넘게","39"
"꺼지고","56"
"렉너무","1"
"심한데","3"
"고쳐줘요","12"
"혹시","103"
"10년뒤에","1"
"수정할","6"
"생각이신건가요","1"
"일","54"
"잘한다.","1"
"열면","6"
"버그","41"
"발생했다고","5"
"업데이트하라는","1"
"안내문만","1"
"하루종일뜨는데","1"
"정작","18"
"버젼은","2"
"아직","91"
"안나왔고.","1"
"어떡하란거죠?","1"
"있는게","31"
"뭐야?","2"
"볼려는건","2"
"하나도","78"
"없어","57"
"말이","73"
"필요한가","4"
"일단","85"
