"라는/ETD","73"
"무언가/NNG","2"
"많이/MAG","101"
"답답/XR","32"
"허/XSA","2"
"머/VA","2"
"ㄴ가/ECS","31"
"어설프/VA","2"
"느리/VV","16"
"답/NNG","13"
"빠르/VA","42"
"를/JKO","412"
"허/NNG","9"
"접하/VV","7"
"ㄴ지/ECS","87"
"한국/NNG","132"
"시장/NNG","10"
"우습/VA","1"
"첫/MDT","21"
"2500/NR","3"
"워/UN","7"
"라면서/ECE","3"
"9900/NR","21"
"원/NNM","31"
"어떻게/MAG","4"
"이해/NNG","18"
"겠/EPT","322"
"다음날/NNG","6"
"니/ECD","110"
"지도/NNG","8"
"네/EFN","166"
"시청/NNG","122"
"내역/NNG","7"
"삭제/NNG","105"
"만들/VV","170"
"주세/NNG","56"
"버벅대는것/UN","1"
"수정/NNG","48"
"시/EPH","185"
"비번/NNG","29"
"못쓰/VV","4"
"그리하/VV","36"
"여서/ECD","2"
"냐/EFQ","97"
"고/JKQ","15"
"장난/NNG","15"
"달/NNG","88"
"마다/JX","32"
"받/VV","106"
"처먹/VV","4"
"으면서/ECE","13"
"완성도/NNG","6"
"고는/ECE","17"
"형편없/VA","3"
"정작/NNG","6"
"쓸/VV","4"
"불가/NNG","45"
"사용/NNG","159"
"보다/JKM","119"
"기/VV","2"
"으/UN","4"
"러/NNP","5"
"이모저모/NNG","1"
"아이/NNG","52"
"들/XSN","322"
"과/JKO","6"
"있/VXV","238"
"구독/NNG","140"
"전/NNG","71"
"는/JX","721"
"컨텐츠/NNG","290"
"둘러보/VV","9"
"못하/VX","94"
"놓/VXV","62"
"자신/NNG","4"
"나/EFQ","50"
"속도/NNG","75"
"조절/NNG","168"
"이렇/VV","9"
"꺼/NNG","23"
"환불/NNG","90"
"든가/EFN","7"
"다르/VV","36"
"들/VV","38"
"보고/NNG","26"
"편의성/NNG","25"
"시키/XSV","15"
"작품/NNG","77"
"좋/VV","67"
"모으/VV","5"
"는/JKS","36"
"함/NNG","25"
"근데/MAG","37"
"이랑/JC","55"
"자동/NNG","51"
"줄거리/NNG","4"
"오프닝/NNG","32"
"건너뛰/VV","35"
"있었/VV","7"
"으면/ECD","201"
"더/MAG","140"
"마블/NNG","199"
"팬/NNG","32"
"한테/JKO","14"
"딱/MAG","16"
"강력/XR","1"
"추천/NNG","41"
"동작/NNG","6"
"에서/JKM","420"
"추억/NNG","4"
"감동/NNG","2"
"발/NNG","24"
"개발/NNG","11"
"초기/NNG","9"
"구동/NNP","7"
"굿/NNG","15"
"피/VV","6"
"오/VV","67"
"퍼브/UN","1"
"한글/NNG","46"
"세요/EFN","313"
"잠금/NNG","32"
"제발/MAG","69"
"아니/IC","67"
"지금/NNG","32"
"그리/VV","25"
"개발자/NNG","13"
"분/NNG","35"
"급여/NNG","1"
"값/NNG","5"
"저/NP","85"
"사용자/NNG","28"
"라면/ECD","17"
"교체/NNG","2"
"설치/NNG","83"
"후/NNG","66"
"기본/NNG","38"
"창/NNG","47"
"로딩창/UN","1"
"반복/NNG","19"
"해결책/NNG","5"
"을까요/EFQ","5"
"슬/VV","37"
"꾸/VV","1"
"잼/NNG","14"
"똑바로/MAG","6"
"다세/NNG","1"
"요/EFN","41"
"모드/NNG","56"
"배속재생/NNG","7"
"로딩중으/UN","2"
"뜸/NNG","11"
"니/VV","9"
"뭔/MDT","28"
"데/NNB","81"
"뭐/NP","103"
"모르겠아/UN","1"
"대체/MAG","10"
"고집/NNG","2"
"임/NNG","89"
"다운/NNG","52"
"뒤/NNG","41"
"열/VV","47"
"리지/NNG","1"
"이/JKC","75"
"ㅂ니까/EFQ","54"
"단/NNG","5"
"로딩만해/UN","1"
"다/JC","5"
"구매/NNG","21"
"되지르/VV","3"
"으니/ECD","33"
"벌/VV","10"
"ㄴ가/EFQ","47"
"아주/MAG","34"
"습니다/EFN","315"
"갤럭시폴드/NNG","8"
"4/NR","81"
"크/VA","56"
"짤리/VV","5"
"잘/MAG","173"
"나오/VV","288"
"도록/ECD","26"
"이것저것/NNG","2"
"볼거리/NNG","9"
"실용적/NNG","1"
"패치/NNG","1"
"바로바로/MAG","2"
"말/NNG","70"
"자마자/ECE","17"
"또는/MAG","2"
"바로/MAG","52"
"인기/NNG","2"
"목록/NNG","45"
"판단/NNG","3"
"니/EFQ","7"
"말/VXV","30"
"ㄹ지/ECD","26"
"안녕/NNG","10"
"하세/NNG","12"
"크리/NNG","1"
"미/NNG","30"
"널/NNG","1"
"마인드/NNG","1"
"요즘/NNG","24"
"등등/NNB","26"
"말하/VV","22"
"구요/EFN","17"
"다만/ECE","5"
"두/MDN","24"
"동시/NNG","23"
"그러/VV","65"
"영어/NNG","50"
"공부/NNG","13"
"겸/NNB","1"
"구독자/NNG","5"
"유입/NNG","2"
"을까/EFQ","11"
"정말/MAG","102"
